odczytuje plik z parametrami fmas.inp
p3 15793.471054
A 0.217637
ecc 0.577844
w 98.226012
M1 2.050000 
M2 0.600000
ain 0.075676
i12 90.000000
fcja mas = 28.918344
sin(i)		 i 		 m3		 a12 		 a3 		 Q		 Qst		 i312		 st		 p3		 A		 ecc		 w		 M1		 M2		 ain		 i12
0.669131	 42.000000	 73.765736	 56.511096	 1573.050042	 8775.206323	 12.517643	-48.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.681998	 43.000000	 70.348416	 55.444861	 1471.870983	 8210.782373	 12.300635	-47.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.694658	 44.000000	 67.242804	 54.434389	 1381.253199	 7705.274138	 12.096015	-46.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.707107	 45.000000	 64.415636	 53.476087	 1299.885343	 7251.366309	 11.902960	-45.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.719340	 46.000000	 61.837833	 52.566679	 1226.645097	 6842.798080	 11.720715	-44.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.731354	 47.000000	 59.483905	 51.703169	 1160.568457	 6474.191782	 11.548587	-43.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.743145	 48.000000	 57.331434	 50.882820	 1100.824539	 6140.912367	 11.385938	-42.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.754710	 49.000000	 55.360651	 50.103119	 1046.694838	 5838.951661	 11.232179	-41.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.766044	 50.000000	 53.554075	 49.361763	 997.556056	 5564.832636	 11.086764	-40.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.777146	 51.000000	 51.896206	 48.656631	 952.865861	 5315.529898	 10.949190	-39.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.788011	 52.000000	 50.373268	 47.985772	 912.150997	 5088.403406	 10.818993	-38.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.798636	 53.000000	 48.972987	 47.347386	 874.997341	 4881.142999	 10.695739	-37.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.809017	 54.000000	 47.684403	 46.739814	 841.041557	 4691.721810	 10.579030	-36.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.819152	 55.000000	 46.497704	 46.161521	 809.964054	 4518.357010	 10.468495	-35.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.829038	 56.000000	 45.404094	 45.611086	 781.483035	 4359.476614	 10.363789	-34.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.838671	 57.000000	 44.395665	 45.087196	 755.349456	 4213.691327	 10.264593	-33.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.848048	 58.000000	 43.465299	 44.588632	 731.342725	 4079.770594	 10.170612	-32.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.857167	 59.000000	 42.606575	 44.114263	 709.267045	 3956.622161	 10.081570	-31.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.866025	 60.000000	 41.813690	 43.663043	 688.948274	 3843.274586	 9.997214	-30.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.874620	 61.000000	 41.081394	 43.233995	 670.231238	 3738.862238	 9.917307	-29.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.882948	 62.000000	 40.404928	 42.826216	 652.977418	 3642.612384	 9.841631	-28.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.891007	 63.000000	 39.779973	 42.438863	 637.062950	 3553.834066	 9.769984	-27.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.898794	 64.000000	 39.202603	 42.071155	 622.376907	 3471.908473	 9.702178	-26.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.906308	 65.000000	 38.669248	 41.722365	 608.819800	 3396.280608	 9.638042	-25.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.913545	 66.000000	 38.176656	 41.391814	 596.302280	 3326.452048	 9.577415	-24.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.920505	 67.000000	 37.721861	 41.078875	 584.744013	 3261.974650	 9.520151	-23.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.927184	 68.000000	 37.302161	 40.782962	 574.072694	 3202.445058	 9.466115	-22.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.933580	 69.000000	 36.915088	 40.503531	 564.223186	 3147.499910	 9.415182	-21.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.939693	 70.000000	 36.558390	 40.240078	 555.136769	 3096.811645	 9.367238	-20.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.945519	 71.000000	 36.230008	 39.992132	 546.760485	 3050.084827	 9.322179	-19.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.951057	 72.000000	 35.928067	 39.759261	 539.046554	 3007.052924	 9.279909	-18.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.956305	 73.000000	 35.650851	 39.541060	 531.951871	 2967.475476	 9.240342	-17.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.961262	 74.000000	 35.396800	 39.337159	 525.437559	 2931.135607	 9.203397	-16.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.965926	 75.000000	 35.164489	 39.147213	 519.468576	 2897.837835	 9.169003	-15.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.970296	 76.000000	 34.952624	 38.970907	 514.013368	 2867.406144	 9.137095	-14.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.974370	 77.000000	 34.760029	 38.807949	 509.043570	 2839.682294	 9.107614	-13.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.978148	 78.000000	 34.585643	 38.658076	 504.533733	 2814.524324	 9.080507	-12.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.981627	 79.000000	 34.428503	 38.521044	 500.461094	 2791.805242	 9.055726	-11.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.984808	 80.000000	 34.287750	 38.396635	 496.805365	 2771.411881	 9.033231	-10.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.987688	 81.000000	 34.162611	 38.284652	 493.548556	 2753.243884	 9.012982	-9.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.990268	 82.000000	 34.052405	 38.184917	 490.674818	 2737.212836	 8.994947	-8.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.992546	 83.000000	 33.956531	 38.097275	 488.170305	 2723.241495	 8.979098	-7.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.994522	 84.000000	 33.874467	 38.021590	 486.023057	 2711.263143	 8.965410	-6.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.996195	 85.000000	 33.805767	 37.957745	 484.222899	 2701.221024	 8.953863	-5.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.997564	 86.000000	 33.750059	 37.905640	 482.761359	 2693.067872	 8.944438	-4.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.998630	 87.000000	 33.707041	 37.865197	 481.631597	 2686.765530	 8.937121	-3.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.999391	 88.000000	 33.676478	 37.836353	 480.828347	 2682.284632	 8.931903	-2.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
0.999848	 89.000000	 33.658207	 37.819064	 480.347882	 2679.604370	 8.928775	-1.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
1.000000	 90.000000	 33.652127	 37.813304	 480.187973	 2678.712326	 8.927732	0.000000	1.000000	15793.471054	0.217637	0.577844	98.226012	2.050000	0.600000	0.075676	90.000000
